name,categories,amount,code,ecoinvent name
Benzene,air::urban air close to ground,1.39e-09,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Butane,air::urban air close to ground,2.98e-09,892f10da-7bf2-42b3-b171-221989661a05,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Cadmium II,air::urban air close to ground,2.02e-10,36e53653-1338-42c7-816c-f6667809e0b1,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"Carbon dioxide, fossil",air::urban air close to ground,0.069708852,f9749677-9c9f-4678-ab55-c607dfdc2cb9,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"Carbon monoxide, fossil",air::urban air close to ground,6.35e-05,6edcc2df-88a3-48e1-83d8-ffc38d31c35b,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Chromium III,air::urban air close to ground,6.98e-10,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Chromium VI,air::urban air close to ground,1.4e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Copper ion,air::urban air close to ground,4.93e-10,88cde01c-df69-40bb-9b14-6eac71bea5b8,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Dinitrogen monoxide,air::urban air close to ground,3.8e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Ethane,air::urban air close to ground,5.97e-10,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Formaldehyde,air::urban air close to ground,1.67e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Heptane,air::urban air close to ground,5.97e-09,f4bb66f1-c78c-409f-8368-85c1205a3573,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Lead II,air::urban air close to ground,1.21e-09,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Mercury II,air::urban air close to ground,1.23e-10,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"Methane, fossil",air::urban air close to ground,4.89e-08,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,1.62e-06,175baa64-d985-4c5e-84ef-67cc3a1cf952,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Nickel II,air::urban air close to ground,2.05e-10,e43a270f-4f88-4789-a0b8-7aba56677743,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Nitrogen oxides,air::urban air close to ground,3.19e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,1.82e-09,9d1efa17-070a-4602-a65f-daf5056b0647,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.87e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Pentane,air::urban air close to ground,1.19e-09,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Propane,air::urban air close to ground,1.99e-09,98c66fdb-091d-46e9-a533-686f821e8f6a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Selenium IV,air::urban air close to ground,2.33e-12,a79be2ee-ac83-4328-a136-a34ba1f99089,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Styrene,air::urban air close to ground,1.11e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Sulfur dioxide,air::urban air close to ground,3.79e-07,8c52f40c-69b7-4538-8923-b371523c71f5,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Toluene,air::urban air close to ground,1.99e-10,39946c56-cdf6-4a22-9ac9-1cd333b65533,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Zinc II,air::urban air close to ground,4.04e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
m-Xylene,air::urban air close to ground,1.95e-08,10571d92-ea97-4ac6-adb6-b25893a631cb,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
o-Xylene,air::urban air close to ground,7.96e-09,5a6eb27d-9157-46d5-be32-92bbd543ada9,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation"
Acetaldehyde,air::urban air close to ground,9.09e-08,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Acrolein,air::urban air close to ground,3.52e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Ammonia,air::urban air close to ground,2.28e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Arsenic ion,air::urban air close to ground,2.33e-12,f4d0a2c8-efef-4188-85da-5801097389a2,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Benzaldehyde,air::urban air close to ground,2.72e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Benzene,air::urban air close to ground,1.39e-09,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Butane,air::urban air close to ground,2.98e-09,892f10da-7bf2-42b3-b171-221989661a05,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Cadmium II,air::urban air close to ground,2.02e-10,36e53653-1338-42c7-816c-f6667809e0b1,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Carbon dioxide, fossil",air::urban air close to ground,0.069708852,f9749677-9c9f-4678-ab55-c607dfdc2cb9,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Carbon monoxide, fossil",air::urban air close to ground,6.35e-05,6edcc2df-88a3-48e1-83d8-ffc38d31c35b,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Chromium III,air::urban air close to ground,6.98e-10,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Chromium VI,air::urban air close to ground,1.4e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Copper ion,air::urban air close to ground,4.93e-10,88cde01c-df69-40bb-9b14-6eac71bea5b8,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Dinitrogen monoxide,air::urban air close to ground,3.8e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Ethane,air::urban air close to ground,5.97e-10,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Formaldehyde,air::urban air close to ground,1.67e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Heptane,air::urban air close to ground,5.97e-09,f4bb66f1-c78c-409f-8368-85c1205a3573,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Lead II,air::urban air close to ground,1.21e-09,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Mercury II,air::urban air close to ground,1.23e-10,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Methane, fossil",air::urban air close to ground,4.89e-08,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,1.62e-06,175baa64-d985-4c5e-84ef-67cc3a1cf952,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nickel II,air::urban air close to ground,2.05e-10,e43a270f-4f88-4789-a0b8-7aba56677743,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nitrogen oxides,air::urban air close to ground,3.19e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,1.82e-09,9d1efa17-070a-4602-a65f-daf5056b0647,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.87e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Pentane,air::urban air close to ground,1.19e-09,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Propane,air::urban air close to ground,1.99e-09,98c66fdb-091d-46e9-a533-686f821e8f6a,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Selenium IV,air::urban air close to ground,2.33e-12,a79be2ee-ac83-4328-a136-a34ba1f99089,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Styrene,air::urban air close to ground,1.11e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Sulfur dioxide,air::urban air close to ground,3.79e-07,8c52f40c-69b7-4538-8923-b371523c71f5,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Toluene,air::urban air close to ground,1.99e-10,39946c56-cdf6-4a22-9ac9-1cd333b65533,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Zinc II,air::urban air close to ground,4.04e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
m-Xylene,air::urban air close to ground,1.95e-08,10571d92-ea97-4ac6-adb6-b25893a631cb,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
o-Xylene,air::urban air close to ground,7.96e-09,5a6eb27d-9157-46d5-be32-92bbd543ada9,"diesel production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Acetaldehyde,air::urban air close to ground,9.09e-08,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Acrolein,air::urban air close to ground,3.52e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Ammonia,air::urban air close to ground,2.28e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Arsenic ion,air::urban air close to ground,2.33e-12,f4d0a2c8-efef-4188-85da-5801097389a2,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Benzaldehyde,air::urban air close to ground,2.72e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Benzene,air::urban air close to ground,1.39e-09,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Butane,air::urban air close to ground,2.98e-09,892f10da-7bf2-42b3-b171-221989661a05,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Cadmium II,air::urban air close to ground,2.02e-10,36e53653-1338-42c7-816c-f6667809e0b1,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon dioxide, fossil",air::urban air close to ground,0.069708852,f9749677-9c9f-4678-ab55-c607dfdc2cb9,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon monoxide, fossil",air::urban air close to ground,6.35e-05,6edcc2df-88a3-48e1-83d8-ffc38d31c35b,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Chromium III,air::urban air close to ground,6.98e-10,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Chromium VI,air::urban air close to ground,1.4e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Copper ion,air::urban air close to ground,4.93e-10,88cde01c-df69-40bb-9b14-6eac71bea5b8,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Dinitrogen monoxide,air::urban air close to ground,3.8e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Ethane,air::urban air close to ground,5.97e-10,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Formaldehyde,air::urban air close to ground,1.67e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Heptane,air::urban air close to ground,5.97e-09,f4bb66f1-c78c-409f-8368-85c1205a3573,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Lead II,air::urban air close to ground,1.21e-09,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Mercury II,air::urban air close to ground,1.23e-10,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Methane, fossil",air::urban air close to ground,4.89e-08,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,1.62e-06,175baa64-d985-4c5e-84ef-67cc3a1cf952,"diesel production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
